110	0	0.424517	-0.948916	0	1	0.753283	-0.69996	0	10	0.173133	-0.560307	0	11	-0.205543	-0.682169	0	12	0.674277	-0.613721	0	13	0.575782	-0.963275	0	14	0.130052	-0.785859	0	15	0.211327	-0.47265	0	16	0.430815	-0.697189	0	17	0.416051	-0.873887	0	18	0.309148	-0.759641	0	19	0.611112	-0.787608	0	2	0.197901	-0.537995	0	20	0.70422	-0.128896	0	21	0.736263	-0.556801	0	22	0.500529	-0.51112	0	23	0.238253	-0.539208	0	24	0.535668	-0.445027	0	25	0.369233	-0.329401	0	26	0.456546	-0.969823	0	27	0.357183	-0.576494	0	28	0.799731	-0.680094	0	29	0.671845	-0.206786	0	3	0.635881	-0.2245	0	30	0.374236	-0.291457	0	31	0.162773	-0.836422	0	32	0.582196	-0.545554	0	33	0.499516	-0.213158	0	34	0.2745	-0.184328	0	35	0.366813	-0.790979	0	36	0.108886	-0.963715	0	37	0.171182	-0.883069	0	38	0.869112	-0.818144	0	39	0.479242	-0.374548	0	4	0.201599	-0.77448	0	40	0.117542	-0.558191	0	41	0.00909619	-0.151476	0	42	-0.351143	-0.107797	0	43	0.604284	-0.942446	0	44	0.451663	-0.663841	0	45	0.238056	-0.932185	0	46	0.411419	-0.532967	0	47	0.462399	-0.851409	0	48	0.785279	-0.259368	0	49	-0.185385	-0.099716	0	5	0.569392	-0.501694	0	6	0.428406	-0.491765	0	7	0.969838	-0.242019	0	8	0.587916	-0.737336	0	9	0.313912	-0.714369	0	
120	0	0.471522	-0.882553	0	1	0.731684	-0.742791	0	10	0.245953	-0.618267	0	11	-0.284085	-0.728713	0	12	0.663927	-0.608254	0	13	0.618424	-0.950061	0	14	0.19054	-0.804528	0	15	0.123329	-0.481907	0	16	0.49227	-0.760728	0	17	0.379492	-0.793541	0	18	0.279268	-0.722472	0	19	0.62508	-0.814418	0	2	0.125163	-0.606537	0	20	0.679572	-0.207737	0	21	0.787891	-0.546764	0	22	0.588414	-0.483234	0	23	0.258341	-0.465307	0	24	0.599474	-0.436972	0	25	0.320561	-0.335757	0	26	0.391677	-0.972066	0	27	0.291936	-0.50375	0	28	0.768452	-0.634836	0	29	0.714571	-0.137091	0	3	0.600056	-0.147982	0	30	0.445343	-0.318981	0	31	0.0741405	-0.8798	0	32	0.615457	-0.630393	0	33	0.575398	-0.295204	0	34	0.189588	-0.126449	0	35	0.37106	-0.879427	0	36	0.144765	-0.97242	0	37	0.122225	-0.876983	0	38	0.956796	-0.883661	0	39	0.51231	-0.295286	0	4	0.308909	-0.817483	0	40	0.118138	-0.524867	0	41	-0.0472924	-0.125092	0	42	-0.41073	-0.0452259	0	43	0.623057	-0.861584	0	44	0.498319	-0.653593	0	45	0.148787	-0.916023	0	46	0.395765	-0.449875	0	47	0.419952	-0.746529	0	48	0.795015	-0.336841	0	49	-0.22469	-0.0276273	0	5	0.642483	-0.457675	0	6	0.365987	-0.429826	0	7	0.970956	-0.276649	0	8	0.57687	-0.820061	0	9	0.302869	-0.687759	0	
130	0	0.521259	-0.812521	0	1	0.720843	-0.800781	0	10	0.237131	-0.640697	0	11	-0.215063	-0.806407	0	12	0.669516	-0.658867	0	13	0.615669	-0.974048	0	14	0.22175	-0.75658	0	15	0.127661	-0.374911	0	16	0.585765	-0.771118	0	17	0.421891	-0.851127	0	18	0.255885	-0.789615	0	19	0.709497	-0.845301	0	2	0.0746077	-0.618136	0	20	0.656581	-0.238355	0	21	0.730668	-0.509941	0	22	0.65888	-0.54417	0	23	0.286281	-0.456601	0	24	0.592602	-0.480676	0	25	0.317233	-0.238215	0	26	0.317582	-0.905906	0	27	0.321118	-0.582864	0	28	0.764092	-0.70967	0	29	0.769513	-0.103988	0	3	0.648236	-0.155181	0	30	0.478542	-0.345105	0	31	0.0770816	-0.939109	0	32	0.623766	-0.637787	0	33	0.571272	-0.39662	0	34	0.100879	-0.0745777	0	35	0.487072	-0.85314	0	36	0.0855684	-0.970911	0	37	0.15512	-0.853397	0	38	0.971287	-0.857907	0	39	0.528762	-0.384251	0	4	0.270765	-0.832164	0	40	0.115407	-0.493235	0	41	-0.0811911	-0.0722775	0	42	-0.463803	0.0229586	0	43	0.686842	-0.862225	0	44	0.498149	-0.684985	0	45	0.120287	-0.923437	0	46	0.450233	-0.376811	0	47	0.369142	-0.740817	0	48	0.807769	-0.431261	0	49	-0.23827	0.0533496	0	5	0.555035	-0.447131	0	6	0.404612	-0.368855	0	7	0.95277	-0.265265	0	8	0.52459	-0.877438	0	9	0.311773	-0.633108	0	
140	0	0.564522	-0.74351	0	1	0.778348	-0.799957	0	10	0.192663	-0.706313	0	11	-0.204425	-0.907536	0	12	0.691277	-0.619756	0	13	0.555399	-0.969349	0	14	0.32093	-0.744912	0	15	0.0641722	-0.320152	0	16	0.542364	-0.81717	0	17	0.465012	-0.919428	0	18	0.233354	-0.864175	0	19	0.791139	-0.845783	0	2	0.139699	-0.537739	0	20	0.559131	-0.194215	0	21	0.745073	-0.528999	0	22	0.646603	-0.525719	0	23	0.242276	-0.514379	0	24	0.620984	-0.48458	0	25	0.286624	-0.14498	0	26	0.324697	-0.803356	0	27	0.424293	-0.586503	0	28	0.791439	-0.760305	0	29	0.686106	-0.0671479	0	3	0.662127	-0.119288	0	30	0.405231	-0.344414	0	31	0.111202	-0.885038	0	32	0.693352	-0.584531	0	33	0.562986	-0.348856	0	34	0.0087961	-0.0289621	0	35	0.418263	-0.84491	0	36	0.175337	-0.97444	0	37	0.170557	-0.75061	0	38	0.96047	-0.876008	0	39	0.524448	-0.340822	0	4	0.228481	-0.942331	0	40	0.181557	-0.499484	0	41	-0.0877984	0.0100344	0	42	-0.509834	0.0960812	0	43	0.712932	-0.834423	0	44	0.44416	-0.651723	0	45	0.0653536	-0.830415	0	46	0.490681	-0.382554	0	47	0.376382	-0.635008	0	48	0.864826	-0.485734	0	49	-0.267502	0.107617	0	5	0.562472	-0.383729	0	6	0.41965	-0.4249	0	7	0.855734	-0.256415	0	8	0.50354	-0.875627	0	9	0.344494	-0.547325	0	
150	0	0.514012	-0.66911	0	1	0.724929	-0.741315	0	10	0.24398	-0.614594	0	11	-0.245475	-0.941224	0	12	0.735496	-0.697075	0	13	0.502302	-0.961594	0	14	0.403928	-0.694035	0	15	-0.00343738	-0.273859	0	16	0.481298	-0.746601	0	17	0.467798	-0.954118	0	18	0.162297	-0.898838	0	19	0.76697	-0.934434	0	2	0.175874	-0.485459	0	20	0.610749	-0.108024	0	21	0.776385	-0.550034	0	22	0.630946	-0.540569	0	23	0.223272	-0.49086	0	24	0.603176	-0.493595	0	25	0.248267	-0.0546564	0	26	0.220983	-0.82793	0	27	0.544434	-0.560146	0	28	0.827293	-0.835674	0	29	0.6667	-0.126004	0	3	0.661856	-0.0260884	0	30	0.433691	-0.409461	0	31	0.138819	-0.864772	0	32	0.740436	-0.559164	0	33	0.48121	-0.365392	0	34	-0.0862194	0.0101795	0	35	0.362832	-0.809568	0	36	0.229287	-0.971809	0	37	0.103126	-0.685322	0	38	0.865027	-0.891061	0	39	0.492271	-0.258494	0	4	0.270377	-0.97341	0	40	0.217548	-0.445768	0	41	-0.118133	0.0868376	0	42	-0.532286	0.0921292	1	43	0.735947	-0.889896	0	44	0.49171	-0.598065	0	45	0.101977	-0.736653	0	46	0.465251	-0.32728	0	47	0.421794	-0.655596	0	48	0.779021	-0.480247	0	49	-0.31868	0.143736	0	5	0.533282	-0.318307	0	6	0.496635	-0.457554	0	7	0.921144	-0.195367	0	8	0.598455	-0.887169	0	9	0.41963	-0.478087	0	
160	0	0.466785	-0.685577	0	1	0.747806	-0.712844	0	10	0.319942	-0.636768	0	11	-0.280944	-0.969344	0	12	0.775281	-0.670916	0	13	0.546327	-0.969319	0	14	0.385688	-0.757964	0	15	-0.103311	-0.235185	0	16	0.431322	-0.679791	0	17	0.401736	-0.969788	0	18	0.12827	-0.883359	0	19	0.690316	-0.975273	0	2	0.0999855	-0.471571	0	20	0.69657	-0.0948904	0	21	0.781265	-0.487238	0	22	0.703688	-0.507723	0	23	0.237316	-0.426602	0	24	0.617783	-0.534638	0	25	0.202436	0.0321138	0	26	0.175044	-0.902782	0	27	0.612169	-0.571366	0	28	0.794922	-0.889864	0	29	0.634349	-0.210519	0	3	0.730128	0.0484649	0	30	0.401434	-0.42594	0	31	0.0669789	-0.923678	0	32	0.74539	-0.480821	0	33	0.453413	-0.412789	0	34	-0.183713	0.04266	0	35	0.445433	-0.72926	0	36	0.206342	-0.971968	0	37	0.0120086	-0.722363	0	38	0.951747	-0.825788	0	39	0.436417	-0.193923	0	4	0.365641	-0.969305	0	40	0.275691	-0.463112	0	41	-0.169555	0.151449	0	42	-0.495387	0.0139996	1	43	0.642512	-0.865614	0	44	0.497254	-0.665034	0	45	0.0522979	-0.729799	0	46	0.396154	-0.381406	0	47	0.483156	-0.567346	0	48	0.788299	-0.443871	0	49	-0.36044	0.120521	1	5	0.466944	-0.345563	0	6	0.510338	-0.471661	0	7	0.886029	-0.156931	0	8	0.547435	-0.935893	0	9	0.411419	-0.594724	0	
170	0	0.421399	-0.720942	0	1	0.747366	-0.715273	0	10	0.348463	-0.666514	0	11	-0.306792	-0.873016	0	12	0.772477	-0.652057	0	13	0.569379	-0.953094	0	14	0.489799	-0.795363	0	15	-0.182336	-0.162898	0	16	0.388298	-0.608532	0	17	0.416558	-0.971874	0	18	0.19406	-0.865042	0	19	0.654076	-0.969391	0	2	-0.00317728	-0.469768	0	20	0.782442	-0.140674	0	21	0.797248	-0.503029	0	22	0.661641	-0.538365	0	23	0.262893	-0.35525	0	24	0.656365	-0.570057	0	25	0.149455	0.114713	0	26	0.134411	-0.913283	0	27	0.539115	-0.535454	0	28	0.769734	-0.812429	0	29	0.570716	-0.210607	0	3	0.652607	0.102953	0	30	0.376381	-0.449096	0	31	0.0950843	-0.969541	0	32	0.655836	-0.448009	0	33	0.46038	-0.507752	0	34	-0.280276	0.0639405	0	35	0.370873	-0.711714	0	36	0.211176	-0.970188	0	37	-0.0870867	-0.724702	0	38	0.971772	-0.736465	0	39	0.44475	-0.101471	0	4	0.381794	-0.973226	0	40	0.319657	-0.503732	0	41	-0.237591	0.198247	0	42	-0.466437	-0.0674112	1	43	0.586082	-0.799733	0	44	0.480688	-0.63934	0	45	0.0946923	-0.779493	0	46	0.377203	-0.406478	0	47	0.429432	-0.484298	0	48	0.787437	-0.349401	0	49	-0.285062	0.100704	1	5	0.521006	-0.266242	0	6	0.533653	-0.485263	0	7	0.800894	-0.184791	0	8	0.463693	-0.91145	0	9	0.439228	-0.569557	0	
180	0	0.439146	-0.807633	0	1	0.806189	-0.756869	0	10	0.355389	-0.643331	0	11	-0.361419	-0.784373	0	12	0.826711	-0.712622	0	13	0.590905	-0.96054	0	14	0.504519	-0.773851	0	15	-0.229734	-0.0668565	0	16	0.453493	-0.562649	0	17	0.503152	-0.978014	0	18	0.264083	-0.828085	0	19	0.680184	-0.960263	0	2	-0.105312	-0.45181	0	20	0.74163	-0.215129	0	21	0.852873	-0.533023	0	22	0.615096	-0.619188	0	23	0.232667	-0.317782	0	24	0.70841	-0.619175	0	25	0.0897019	0.192554	0	26	0.204173	-0.843867	0	27	0.469482	-0.489114	0	28	0.693994	-0.828488	0	29	0.551106	-0.125105	0	3	0.602766	0.00477806	0	30	0.434665	-0.487749	0	31	0.0442371	-0.974787	0	32	0.713524	-0.36963	0	33	0.376696	-0.526217	0	34	-0.379843	0.0857553	0	35	0.344737	-0.67724	0	36	0.300441	-0.947987	0	37	-0.13395	-0.65167	0	38	0.970792	-0.648468	0	39	0.424599	-0.174257	0	4	0.31946	-0.972493	0	40	0.356973	-0.553814	0	41	-0.31632	0.22316	0	42	-0.445724	-0.151297	1	43	0.585277	-0.875682	0	44	0.512474	-0.58131	0	45	0.0374745	-0.866691	0	46	0.340089	-0.450182	0	47	0.373601	-0.431177	0	48	0.739848	-0.269241	0	49	-0.21896	0.0519997	1	5	0.45361	-0.257442	0	6	0.507631	-0.458096	0	7	0.706984	-0.209803	0	8	0.456362	-0.85082	0	9	0.55061	-0.584234	0	
190	0	0.421553	-0.729771	0	1	0.74294	-0.702934	0	10	0.265615	-0.588609	0	11	-0.384061	-0.764475	0	12	0.868123	-0.739702	0	13	0.589695	-0.973704	0	14	0.59838	-0.81505	0	15	-0.23904	0.0398387	0	16	0.479782	-0.571179	0	17	0.524468	-0.901612	0	18	0.288576	-0.835651	0	19	0.650255	-0.889406	0	2	-0.205346	-0.424473	0	20	0.699121	-0.204635	0	21	0.875482	-0.589556	0	22	0.615672	-0.679403	0	23	0.162263	-0.288647	0	24	0.774845	-0.630027	0	25	0.0236019	0.265083	0	26	0.257472	-0.903292	0	27	0.415519	-0.449392	0	28	0.652929	-0.838773	0	29	0.498472	-0.0505269	0	3	0.668687	-0.0731917	0	30	0.427459	-0.489854	0	31	0.0381904	-0.96981	0	32	0.77682	-0.418577	0	33	0.432792	-0.52644	0	34	-0.383531	0.1675	1	35	0.276663	-0.71138	0	36	0.277661	-0.869329	0	37	-0.146588	-0.59151	0	38	0.965069	-0.552318	0	39	0.45103	-0.177386	0	4	0.263537	-0.954249	0	40	0.40573	-0.596623	0	41	-0.307396	0.180411	1	42	-0.38352	-0.167293	1	43	0.522023	-0.83197	0	44	0.556985	-0.571758	0	45	-0.0209662	-0.868913	0	46	0.356642	-0.541758	0	47	0.397771	-0.521833	0	48	0.66297	-0.28692	0	49	-0.17241	-0.0156377	1	5	0.362949	-0.28874	0	6	0.454449	-0.448701	0	7	0.616052	-0.243219	0	8	0.557825	-0.801454	0	9	0.477386	-0.670385	0	
200	0	0.404084	-0.649886	0	1	0.755429	-0.689974	0	10	0.167902	-0.62667	0	11	-0.465125	-0.74197	0	12	0.810659	-0.746396	0	13	0.531454	-0.968695	0	14	0.681698	-0.766342	0	15	-0.268428	0.110458	0	16	0.542043	-0.596455	0	17	0.497007	-0.911932	0	18	0.322108	-0.878868	0	19	0.597458	-0.885032	0	2	-0.30242	-0.387993	0	20	0.630781	-0.159795	0	21	0.839134	-0.535774	0	22	0.699884	-0.640396	0	23	0.110726	-0.232527	0	24	0.823441	-0.671766	0	25	-0.048375	0.331783	0	26	0.195607	-0.841742	0	27	0.398427	-0.482987	0	28	0.63402	-0.879597	0	29	0.43163	-0.0807543	0	3	0.752033	-0.111797	0	30	0.355822	-0.484656	0	31	0.0277242	-0.955955	0	32	0.84359	-0.476453	0	33	0.467315	-0.525565	0	34	-0.315889	0.112885	1	35	0.219959	-0.741669	0	36	0.253585	-0.904877	0	37	-0.0895566	-0.510437	0	38	0.976499	-0.444106	0	39	0.423787	-0.116177	0	4	0.197832	-0.8849	0	40	0.360628	-0.558768	0	41	-0.254306	0.141858	1	42	-0.32394	-0.19996	1	43	0.58947	-0.826753	0	44	0.489718	-0.593152	0	45	-0.102316	-0.909308	0	46	0.35905	-0.60472	0	47	0.360224	-0.516613	0	48	0.691357	-0.203341	0	49	-0.150528	-0.094776	1	5	0.29526	-0.285253	0	6	0.374728	-0.4374	0	7	0.65126	-0.202329	0	8	0.52479	-0.81542	0	9	0.554786	-0.670013	0	
210	0	0.445426	-0.609895	0	1	0.756548	-0.609965	0	10	0.156348	-0.568644	0	11	-0.366705	-0.758019	0	12	0.841662	-0.653305	0	13	0.520678	-0.976878	0	14	0.642623	-0.82865	0	15	-0.33278	0.15372	0	16	0.515903	-0.561112	0	17	0.480672	-0.96955	0	18	0.369392	-0.903139	0	19	0.525713	-0.914603	0	2	-0.336643	-0.322662	0	20	0.711907	-0.186506	0	21	0.780078	-0.519897	0	22	0.658713	-0.705425	0	23	0.0876814	-0.159902	0	24	0.866434	-0.627402	0	25	-0.115636	0.347742	0	26	0.165258	-0.838265	0	27	0.482115	-0.568646	0	28	0.667733	-0.953	0	29	0.427724	-0.0524817	0	3	0.66562	-0.103739	0	30	0.418545	-0.441158	0	31	0.103283	-0.970332	0	32	0.937485	-0.493283	0	33	0.529125	-0.591408	0	34	-0.265351	0.029314	1	35	0.323106	-0.797867	0	36	0.221175	-0.946708	0	37	-0.146717	-0.429456	0	38	0.883372	-0.387559	0	39	0.370648	-0.193476	0	4	0.165333	-0.969543	0	40	0.347138	-0.515214	0	41	-0.254933	0.0657667	1	42	-0.25929	-0.220134	1	43	0.580259	-0.812044	0	44	0.522851	-0.523258	0	45	-0.0128206	-0.969799	0	46	0.285351	-0.584765	0	47	0.292781	-0.456724	0	48	0.653376	-0.22684	0	49	-0.121631	-0.149702	1	5	0.388961	-0.253688	0	6	0.35954	-0.403281	0	7	0.692141	-0.156099	0	8	0.494321	-0.735693	0	9	0.584915	-0.762515	0	
220	0	0.48786	-0.685063	0	1	0.693302	-0.555095	0	10	0.204344	-0.502429	0	11	-0.348218	-0.793168	0	12	0.876845	-0.630324	0	13	0.481406	-0.923884	0	14	0.715879	-0.798531	0	15	-0.362089	0.125381	1	16	0.6087	-0.526782	0	17	0.458369	-0.97558	0	18	0.357691	-0.936733	0	19	0.446155	-0.896625	0	2	-0.425327	-0.26891	0	20	0.646127	-0.176439	0	21	0.755594	-0.488115	0	22	0.600192	-0.694488	0	23	0.0584502	-0.110005	0	24	0.863631	-0.592932	0	25	-0.191709	0.358478	0	26	0.174543	-0.937498	0	27	0.446067	-0.674191	0	28	0.726655	-0.971925	0	29	0.495358	-0.0143618	0	3	0.693315	-0.184933	0	30	0.376444	-0.381732	0	31	0.0711869	-0.921433	0	32	0.975214	-0.496653	0	33	0.575007	-0.522816	0	34	-0.182283	-0.0319751	1	35	0.259128	-0.806635	0	36	0.200902	-0.860009	0	37	-0.166289	-0.34945	0	38	0.942418	-0.342217	0	39	0.415675	-0.206211	0	4	0.236407	-0.975346	0	40	0.326674	-0.476282	0	41	-0.240544	-0.0149349	1	42	-0.203812	-0.253643	1	43	0.636307	-0.831649	0	44	0.606398	-0.565734	0	45	0.0798331	-0.974008	0	46	0.317988	-0.551057	0	47	0.229133	-0.44513	0	48	0.680345	-0.318792	0	49	-0.0829477	-0.202206	1	5	0.405137	-0.159284	0	6	0.287637	-0.381148	0	7	0.758798	-0.0884633	0	8	0.512804	-0.71042	0	9	0.533596	-0.798025	0	
230	0	0.53908	-0.611816	0	1	0.636977	-0.490558	0	10	0.29931	-0.504509	0	11	-0.265063	-0.830767	0	12	0.8985	-0.586669	0	13	0.472254	-0.866335	0	14	0.719937	-0.699406	0	15	-0.269946	0.0707895	1	16	0.676695	-0.511073	0	17	0.387758	-0.926788	0	18	0.307618	-0.92547	0	19	0.387491	-0.889174	0	2	-0.446919	-0.198389	0	20	0.642183	-0.189989	0	21	0.78035	-0.424838	0	22	0.552574	-0.65317	0	23	-0.0116958	-0.110773	0	24	0.931348	-0.58874	0	25	-0.261368	0.348517	0	26	0.185332	-0.87229	0	27	0.515237	-0.664965	0	28	0.765951	-0.969421	0	29	0.501845	0.076702	0	3	0.67889	-0.124554	0	30	0.410147	-0.360143	0	31	0.123893	-0.881818	0	32	0.972394	-0.562754	0	33	0.589508	-0.501143	0	34	-0.0943666	-0.0851798	1	35	0.2262	-0.718144	0	36	0.207624	-0.911812	0	37	-0.223968	-0.282319	0	38	0.967183	-0.430921	0	39	0.480982	-0.14682	0	4	0.335679	-0.978028	0	40	0.327219	-0.532743	0	41	-0.20337	-0.0886708	1	42	-0.149838	-0.251339	1	43	0.637069	-0.745972	0	44	0.550484	-0.506609	0	45	0.0799526	-0.971508	0	46	0.261046	-0.560904	0	47	0.334273	-0.447555	0	48	0.760165	-0.3128	0	49	-0.000977117	-0.19831	1	5	0.444747	-0.0820544	0	6	0.263015	-0.35775	0	7	0.774025	0.00353981	0	8	0.445526	-0.778921	0	9	0.636544	-0.827837	0	
240	0	0.564261	-0.536296	0	1	0.680628	-0.543088	0	10	0.212659	-0.532704	0	11	-0.178902	-0.885672	0	12	0.888746	-0.592807	0	13	0.48922	-0.840111	0	14	0.677387	-0.602987	0	15	-0.203903	-0.013524	1	16	0.735463	-0.542299	0	17	0.350238	-0.969386	0	18	0.267719	-0.973903	0	19	0.481377	-0.881839	0	2	-0.49603	-0.127444	0	20	0.560103	-0.110906	0	21	0.805647	-0.364746	0	22	0.636445	-0.691089	0	23	-0.0205335	-0.12492	0	24	0.970052	-0.662167	0	25	-0.32994	0.332721	0	26	0.198075	-0.853374	0	27	0.560103	-0.601979	0	28	0.784337	-0.968241	0	29	0.539723	0.159639	0	3	0.613514	-0.114551	0	30	0.446371	-0.386272	0	31	0.20027	-0.923109	0	32	0.969346	-0.575842	0	33	0.600643	-0.406227	0	34	-0.0668511	-0.102992	1	35	0.285105	-0.622914	0	36	0.161148	-0.92153	0	37	-0.233025	-0.194582	0	38	0.913917	-0.52109	0	39	0.479636	-0.102346	0	4	0.450908	-0.977733	0	40	0.313422	-0.477265	0	41	-0.1463	-0.148353	1	42	-0.0885207	-0.264279	1	43	0.607623	-0.718543	0	44	0.612371	-0.467969	0	45	0.112701	-0.965617	0	46	0.270035	-0.583356	0	47	0.322273	-0.342165	0	48	0.736162	-0.2521	0	49	0.0780025	-0.220758	1	5	0.437742	-0.0453072	0	6	0.277741	-0.327635	0	7	0.80869	0.0916661	0	8	0.528042	-0.799126	0	9	0.65579	-0.756113	0	
